"Amount","LinkedTxn[0].TxnId","LinkedTxn[0].TxnType","Parent_Id","TxnDate","DocNumber","Parent_Entity"
"1316.81","49102",JournalEntry,"41994","2025-05-14","22077",BillPayment
"1806.0","41967",JournalEntry,"41994","2025-05-14","22077",BillPayment
"2106.0","41455",Bill,"41999","2025-05-14","22082",BillPayment
"100.0","41653",Bill,"41998","2025-05-14","22081",BillPayment
"100.0","41652",Bill,"41997","2025-05-14","22080",BillPayment
"756.0","40889",Bill,"42003","2025-05-14","22086",BillPayment
"434.56","41968",Bill,"42002","2025-05-14","22085",BillPayment
"947.64","41970",Bill,"42002","2025-05-14","22085",BillPayment
"401.0","41956",Bill,"42001","2025-05-14","22084",BillPayment
"92.66","40868",Bill,"42000","2025-05-14","22083",BillPayment
"801.83","41682",Bill,"42006","2025-05-14","22089",BillPayment
"750.0","41456",Bill,"42005","2025-05-14","22088",BillPayment
"1560.0","41458",Bill,"42004","2025-05-14","22087",BillPayment
"6575.16","41490",JournalEntry,"42017","2025-05-14","11503",BillPayment
"10650.44","41492",JournalEntry,"42017","2025-05-14","11503",BillPayment
"12385.75","41494",JournalEntry,"42017","2025-05-14","11503",BillPayment
"9.0","41465",Bill,"42017","2025-05-14","11503",BillPayment
"8682.8","41487",JournalEntry,"42017","2025-05-14","11503",BillPayment
"25.11","41312",Bill,"42018","2025-05-14","11504",BillPayment
"0.52","41509",Bill,"42018","2025-05-14","11504",BillPayment
"19.46","41511",Bill,"42018","2025-05-14","11504",BillPayment
"17.78","41308",Bill,"42018","2025-05-14","11504",BillPayment
"322.45","42012",Bill,"42019","2025-05-14","2056",BillPayment
"41.89","41516",Bill,"42019","2025-05-14","2056",BillPayment
"298.96","41543",Bill,"42020","2025-05-14",,BillPayment
"298.96","42010",VendorCredit,"42020","2025-05-14",,BillPayment
"169.34","42021",Bill,"42023","2025-05-15",online,BillPayment
"17326.54","42026",Bill,"42028","2025-04-30",Online,BillPayment
"288.0","42029",Bill,"42030","2025-04-30",Online,BillPayment
"9262.85","42031",Bill,"42032","2025-04-30",Online,BillPayment
"416.25","41485",Bill,"42044","2025-05-15",ACH,BillPayment
"1612.02","41505",Bill,"42045","2025-05-16","22090",BillPayment
"647.22","41683",Bill,"42045","2025-05-16","22090",BillPayment
"996.86","41493",Bill,"42045","2025-05-16","22090",BillPayment
"422.1","41973",Bill,"42045","2025-05-16","22090",BillPayment
"562.8","41974",Bill,"42045","2025-05-16","22090",BillPayment
"365.82","41479",Bill,"42045","2025-05-16","22090",BillPayment
"1372.0","41480",Bill,"42045","2025-05-16","22090",BillPayment
"998.97","41484",Bill,"42045","2025-05-16","22090",BillPayment
"423.23","42037",Bill,"42046","2025-05-16","22091",BillPayment
"375.0","42120",Bill,"42121","2025-05-15",ACH,BillPayment
"400.0","42202",Bill,"42203","2025-05-19","11505",BillPayment
"789.53","41175",Bill,"42217","2025-05-15",online,BillPayment
"5800.0","42215",Bill,"42236","2025-05-20","22092",BillPayment
"2780.0","42253",Bill,"42254","2025-05-10",online,BillPayment
"1869.0","42255",Bill,"42256","2025-05-20",online,BillPayment
"1869.0","42257",Bill,"42258","2025-05-22",online,BillPayment
"678.01","42261",Bill,"42263","2025-05-01",online,BillPayment
"200.0","41495",Bill,"42384","2025-05-22","11506",BillPayment
"167.02","42210",Bill,"42388","2025-05-22","11510",BillPayment
"721.18","41984",Bill,"42387","2025-05-22","11509",BillPayment
"1788.72","41461",Bill,"42387","2025-05-22","11509",BillPayment
"110.05","41982",Bill,"42387","2025-05-22","11509",BillPayment
"31.84","41983",Bill,"42387","2025-05-22","11509",BillPayment
"3424.43","48886",Bill,"42386","2025-05-22","11508",BillPayment
"917.37","42024",Bill,"42386","2025-05-22","11508",BillPayment
"312.72","42318",Bill,"42385","2025-05-22","11507",BillPayment
"0.25","41981",Bill,"42393","2025-05-22","11515",BillPayment
"98.72","41977",Bill,"42392","2025-05-22","11514",BillPayment
"0.61","41978",Bill,"42392","2025-05-22","11514",BillPayment
"351.83","39617",Bill,"42391","2025-05-22","11513",BillPayment
"203.7","42199",Bill,"42390","2025-05-22","11512",BillPayment
"205.1","42200",Bill,"42390","2025-05-22","11512",BillPayment
"544.6","42201",Bill,"42390","2025-05-22","11512",BillPayment
"556.97","41502",Bill,"42389","2025-05-22","11511",BillPayment
"164.39","42128",Bill,"42394","2025-05-22","11516",BillPayment
"1505.2","41685",Bill,"42398","2025-05-22","22098",BillPayment
"1803.24","42197",Bill,"42398","2025-05-22","22098",BillPayment
"766.3","49331",JournalEntry,"42397","2025-05-22","22097",BillPayment
"155.5","48759",Bill,"42397","2025-05-22","22097",BillPayment
"2828.99","42216",JournalEntry,"42397","2025-05-22","22097",BillPayment
"2967.25","41514",Bill,"42397","2025-05-22","22097",BillPayment
"1907.19","49102",JournalEntry,"42397","2025-05-22","22097",BillPayment
"863.87","42039",Bill,"42396","2025-05-22","22096",BillPayment
"10.0","42209",Bill,"42395","2025-05-22","22095",BillPayment
"61.51","42363",Bill,"42395","2025-05-22","22095",BillPayment
"1181.88","42304",Bill,"42403","2025-05-22","22103",BillPayment
"633.15","42305",Bill,"42403","2025-05-22","22103",BillPayment
"633.15","42306",Bill,"42403","2025-05-22","22103",BillPayment
"1073.34","42308",Bill,"42403","2025-05-22","22103",BillPayment
"478.38","42310",Bill,"42403","2025-05-22","22103",BillPayment
"309.54","42378",Bill,"42403","2025-05-22","22103",BillPayment
"711.26","42195",Bill,"42402","2025-05-22","22102",BillPayment
"251.59","42198",Bill,"42401","2025-05-22","22101",BillPayment
"6169.27","42323",Bill,"42400","2025-05-22","22100",BillPayment
"706.93","42130",Bill,"42399","2025-05-22","22099",BillPayment
"4170.75","42196",Bill,"42408","2025-05-22","22108",BillPayment
"414.75","42312",Bill,"42407","2025-05-22","22107",BillPayment
"126.0","42219",Bill,"42407","2025-05-22","22107",BillPayment
"84.0","42220",Bill,"42407","2025-05-22","22107",BillPayment
"172.97","42321",Bill,"42406","2025-05-22","22106",BillPayment
"200.0","42325",Bill,"42405","2025-05-22","22105",BillPayment
"172.77","42213",Bill,"42404","2025-05-22","22104",BillPayment
"561.2","42214",Bill,"42404","2025-05-22","22104",BillPayment
"470.0","42007",Bill,"42414","2025-05-22","22114",BillPayment
"4729.77","42317",Bill,"42413","2025-05-22","22113",BillPayment
"22505.22","41457",Bill,"42412","2025-05-22","22112",BillPayment
"435.62","41686",Bill,"42411","2025-05-22","22111",BillPayment
"60.23","41680",Bill,"42410","2025-05-22","22110",BillPayment
"41.88","42314",Bill,"42409","2025-05-22","22109",BillPayment
"49.04","42315",Bill,"42409","2025-05-22","22109",BillPayment
"458.12","42303",Bill,"42417","2025-05-22","22117",BillPayment
"1097.52","42038",Bill,"42416","2025-05-22","22116",BillPayment
"673.7","42041",Bill,"42416","2025-05-22","22116",BillPayment
"156.67","42042",Bill,"42416","2025-05-22","22116",BillPayment
"156.67","42043",Bill,"42416","2025-05-22","22116",BillPayment
"597.3","42319",Bill,"42415","2025-05-22","22115",BillPayment
"120.6","42382",Bill,"42420","2025-05-22","2060",BillPayment
"511.16","42383",Bill,"42419","2025-05-22","2059",BillPayment
"194.02","42381",Bill,"42418","2025-05-22","2058",BillPayment
"525.0","42465",Bill,"42466","2025-05-23",online,BillPayment
"117.6","42473",Bill,"42553","2025-05-27","22119",BillPayment
"93.92","41367",Bill,"42673","2025-05-29",online,BillPayment
"814.06","41371",Bill,"42676","2025-05-29",online,BillPayment
"281.76","41369",Bill,"42675","2025-05-29",online,BillPayment
"125.24","41368",Bill,"42674","2025-05-29",online,BillPayment
"257.18","41372",Bill,"42677","2025-05-29",online,BillPayment
"369.63","41370",Bill,"42678","2025-05-29",online,BillPayment
"370.66","41420",Bill,"42679","2025-05-29",online,BillPayment
"189.8","41419",Bill,"42681","2025-05-29",online,BillPayment
"246.08","41421",Bill,"42680","2025-05-29",online,BillPayment
"544.96","42583",Bill,"42684","2025-05-29","22122",BillPayment
"607.78","42380",Bill,"42684","2025-05-29","22122",BillPayment
"406.76","42555",Bill,"42683","2025-05-29","22121",BillPayment
"511.59","41491",Bill,"42682","2025-05-29","22120",BillPayment
"323.61","42577",Bill,"42687","2025-05-29","22125",BillPayment
"295.47","42579",Bill,"42687","2025-05-29","22125",BillPayment
"956.76","42468",Bill,"42687","2025-05-29","22125",BillPayment
"1195.95","42580",Bill,"42687","2025-05-29","22125",BillPayment
"830.13","42469",Bill,"42687","2025-05-29","22125",BillPayment
"773.85","42470",Bill,"42687","2025-05-29","22125",BillPayment
"557.75","42651",Bill,"42687","2025-05-29","22125",BillPayment
"520.59","42492",Bill,"42687","2025-05-29","22125",BillPayment
"379.89","42494",Bill,"42687","2025-05-29","22125",BillPayment
"300.0","42576",Bill,"42686","2025-05-29","22124",BillPayment
"126.0","42574",Bill,"42692","2025-05-29","22130",BillPayment
"87.53","42483",Bill,"42691","2025-05-29","22129",BillPayment
"156.0","42575",Bill,"42690","2025-05-29","22128",BillPayment
"150.0","42671",Bill,"42689","2025-05-29","22127",BillPayment
"3081.67","42581",Bill,"42688","2025-05-29","22126",BillPayment
"314.14","41684",Bill,"42695","2025-05-29","22133",BillPayment
"13.19","42485",Bill,"42694","2025-05-29","22132",BillPayment
"377.9","42491",Bill,"42693","2025-05-29","22131",BillPayment
"323.01","41476",Bill,"42698","2025-05-29","11519",BillPayment
"2202.72","42502",Bill,"42697","2025-05-29","11518",BillPayment
"3914.4","42503",Bill,"42697","2025-05-29","11518",BillPayment
"119.53","42484",Bill,"42696","2025-05-29","11517",BillPayment
"18.19","42477",Bill,"42702","2025-05-29","11523",BillPayment
"11.5","42478",Bill,"42702","2025-05-29","11523",BillPayment
"3.97","42479",Bill,"42702","2025-05-29","11523",BillPayment
"278.75","42474",Bill,"42701","2025-05-29","11522",BillPayment
"1000.0","42505",Bill,"42700","2025-05-29","11521",BillPayment
"92.15","42476",Bill,"42699","2025-05-29","11520",BillPayment
"723.7","42497",Bill,"42710","2025-05-30","22134",BillPayment
"766.09","42498",Bill,"42710","2025-05-30","22134",BillPayment
"1205.48","42499",Bill,"42710","2025-05-30","22134",BillPayment
"3304.04","42500",Bill,"42710","2025-05-30","22134",BillPayment
"1118.4","42501",Bill,"42710","2025-05-30","22134",BillPayment
"525.0","42719",Bill,"42720","2025-06-04",online,BillPayment
"4729.77","42777",Bill,"42778","2025-05-31",online,BillPayment
"569.72","41048",Bill,"42780","2025-05-30",Online,BillPayment
"5150.0","42840",Bill,"42841","2025-06-02","22135",BillPayment
"235.13","42853",Bill,"42925","2025-06-04","22136",BillPayment
"600.0","43014",Bill,"43015","2025-06-05",online,BillPayment
"21.0","43020",Bill,"43021","2025-06-20",online,BillPayment
"690.99","42329",Bill,"43030","2025-06-05",online,BillPayment
"712.53","42326",Bill,"43029","2025-06-05",online,BillPayment
"16.06","43031",Bill,"43032","2025-06-05",online,BillPayment
"9278.4","42311",Bill,"43033","2025-06-05",online,BillPayment
"4671.28","42316",Bill,"43033","2025-06-05",online,BillPayment
"15.1","43026",Bill,"43036","2025-06-05","22139",BillPayment
"1356.02","43022",Bill,"43035","2025-06-05","22138",BillPayment
"250.0","42736",Bill,"43034","2025-06-05","22137",BillPayment
"393.96","42994",Bill,"43040","2025-06-05","22143",BillPayment
"1111.53","42995",Bill,"43040","2025-06-05","22143",BillPayment
"816.06","42997",Bill,"43040","2025-06-05","22143",BillPayment
"703.5","42999",Bill,"43040","2025-06-05","22143",BillPayment
"745.71","43001",Bill,"43040","2025-06-05","22143",BillPayment
"1427.1","43003",Bill,"43040","2025-06-05","22143",BillPayment
"250.0","42211",Bill,"43039","2025-06-05","22142",BillPayment
"1459.8","42718",Bill,"43038","2025-06-05","22141",BillPayment
"74.13","43009",Bill,"43037","2025-06-05","22140",BillPayment
"251.8","42582",Bill,"43037","2025-06-05","22140",BillPayment
"2094.24","43012",Bill,"43043","2025-06-05","22146",BillPayment
"257.2","42572",Bill,"43042","2025-06-05","22145",BillPayment
"204.19","43010",Bill,"43041","2025-06-05","22144",BillPayment
"8066.0","42733",Bill,"43048","2025-06-05","22151",BillPayment
"30.0","42728",Bill,"43047","2025-06-05","22150",BillPayment
"3750.0","43024",Bill,"43046","2025-06-05","22149",BillPayment
"527.55","42716",Bill,"43045","2025-06-05","22148",BillPayment
"4442.1","42717",Bill,"43044","2025-06-05","22147",BillPayment
"77.46","42472",Bill,"43051","2025-06-05","22154",BillPayment
"142.32","42313",Bill,"43051","2025-06-05","22154",BillPayment
"1799.81","42850",Bill,"43050","2025-06-05","22153",BillPayment
"2342.57","42721",Bill,"43049","2025-06-05","22152",BillPayment
"750.0","42730",Bill,"43055","2025-06-05","11526",BillPayment
"5550.0","42731",Bill,"43055","2025-06-05","11526",BillPayment
"910.29","42990",Bill,"43055","2025-06-05","11526",BillPayment
"3500.0","42727",Bill,"43054","2025-06-05","11525",BillPayment
"20120.65","42851",Bill,"43053","2025-06-05","11524",BillPayment
"32.45","42480",Bill,"43060","2025-06-05","11531",BillPayment
"1.57","42481",Bill,"43060","2025-06-05","11531",BillPayment
"167.02","42040",Bill,"43059","2025-06-05","11530",BillPayment
"20.3","43016",Bill,"43058","2025-06-05","11529",BillPayment
"60.41","43017",Bill,"43058","2025-06-05","11529",BillPayment
"30.0","42729",Bill,"43057","2025-06-05","11528",BillPayment
"183.25","43011",Bill,"43056","2025-06-05","11527",BillPayment
"34216.23","43007",Bill,"43061","2025-06-05","22155",BillPayment
"438.75","38160",Bill,"43066","2025-06-05","1",BillPayment
"2780.0","42530",Bill,"43116","2025-06-10",online,BillPayment
"2378.0","43117",Bill,"43118","2025-06-07",online,BillPayment
"3216.66","42732",Bill,"43119","2025-06-11",online,BillPayment
"4083.77","43130",Bill,"43134","2025-06-09","22158",BillPayment
"7282.72","43132",Bill,"43134","2025-06-09","22158",BillPayment
"956.6","42794",Bill,"43163","2025-06-09","22158",BillPayment
"956.6","43158",Deposit,"43163","2025-06-09","22158",BillPayment
"260.0","42829",Bill,"43171","2025-06-09","11503",BillPayment
"260.0","43164",Deposit,"43171","2025-06-09","11503",BillPayment
"71372.14","39579",JournalEntry,"43252","2025-05-31","22158",BillPayment
"53783.0","39698",JournalEntry,"43252","2025-05-31","22158",BillPayment
"106.22","41427",JournalEntry,"43252","2025-05-31","22158",BillPayment
"72.92","41429",JournalEntry,"43252","2025-05-31","22158",BillPayment
"17410.0","39711",JournalEntry,"43252","2025-05-31","22158",BillPayment
"127.4","43741",Bill,"43742","2025-06-13","22162",BillPayment
"1087.41","43121",Bill,"43919","2025-06-13","22166",BillPayment
"1153.74","43303",Bill,"43919","2025-06-13","22166",BillPayment
"1027.11","43305",Bill,"43919","2025-06-13","22166",BillPayment
"1404.0","42847",Bill,"43918","2025-06-13","22165",BillPayment
"3996.0","43307",Bill,"43916","2025-06-13","22163",BillPayment
"68.48","43126",Bill,"43923","2025-06-13","22170",BillPayment
"137.2","43019",Bill,"43922","2025-06-13","22169",BillPayment
"61.08","43123",Bill,"43921","2025-06-13","22168",BillPayment
"61.08","43124",Bill,"43921","2025-06-13","22168",BillPayment
"88.27","43233",Bill,"43920","2025-06-13","22167",BillPayment
"750.0","42848",Bill,"43927","2025-06-13","22174",BillPayment
"1889.0","42845",Bill,"43926","2025-06-13","22173",BillPayment
"19591.33","42846",Bill,"43925","2025-06-13","22172",BillPayment
"2217.8","42467",Bill,"43924","2025-06-13","22171",BillPayment
"146.49","42573",Bill,"43929","2025-06-13","22176",BillPayment
"0.61","43308",VendorCredit,"43929","2025-06-13","22176",BillPayment
"127.75","43309",VendorCredit,"43929","2025-06-13","22176",BillPayment
"1998.51","42737",Bill,"43928","2025-06-13","22175",BillPayment
"23.49","42010",VendorCredit,"43928","2025-06-13","22175",BillPayment
"314.14","42646",Bill,"43931","2025-06-13","22178",BillPayment
"14131.44","43091",Bill,"43934","2025-06-13","11534",BillPayment
"70.0","43076",Bill,"43933","2025-06-13","11533",BillPayment
"681.0","42844",Bill,"43932","2025-06-13","11532",BillPayment
"51.59","42992",Bill,"43939","2025-06-13","11539",BillPayment
"65.33","43311",Bill,"43939","2025-06-13","11539",BillPayment
"5.0","43310",VendorCredit,"43939","2025-06-13","11539",BillPayment
"56.5","42482",Bill,"43938","2025-06-13","11538",BillPayment
"19.88","42647",Bill,"43938","2025-06-13","11538",BillPayment
"12.43","42991",Bill,"43938","2025-06-13","11538",BillPayment
"278.75","43128",Bill,"43937","2025-06-13","11537",BillPayment
"408.1","43077",Bill,"43936","2025-06-13","11536",BillPayment
"1328.47","42852",Bill,"43935","2025-06-13","11535",BillPayment
"1081.58","43940",Bill,"43942","2025-06-13","22180",BillPayment
"756.0","42648",Bill,"43941","2025-06-13","22179",BillPayment
"83.98","43078",Deposit,"43958","2025-06-13","22162",BillPayment
"83.98","43079",Purchase,"43958","2025-06-13","22162",BillPayment
"600.0","43080",Deposit,"43957","2025-06-13","22161",BillPayment
"600.0","43081",Purchase,"43957","2025-06-13","22161",BillPayment
"600.0","44087",Bill,"44088","2025-06-16",online,BillPayment
"789.53","42734",Bill,"44113","2025-06-18",online,BillPayment
"169.34","42022",Bill,"44114","2025-06-15",online,BillPayment
"175.0","44118",Bill,"44119","2025-06-15","22181",BillPayment
"5400.0","44081",Bill,"44286","2025-06-19","22184",BillPayment
"1220.0","42849",Bill,"44285","2025-06-19","22183",BillPayment
"1258.91","44164",JournalEntry,"44284","2025-06-19","22182",BillPayment
"597.3","44223",Bill,"44289","2025-06-19","22187",BillPayment
"2102.12","42777",Bill,"44288","2025-06-19","22186",BillPayment
"525.53","42317",Bill,"44288","2025-06-19","22186",BillPayment
"28.14","44096",Bill,"44287","2025-06-19","22185",BillPayment
"700.0","44097",Bill,"44287","2025-06-19","22185",BillPayment
"126.63","44104",Bill,"44287","2025-06-19","22185",BillPayment
"1238.16","44232",Bill,"44287","2025-06-19","22185",BillPayment
"576.87","44105",Bill,"44287","2025-06-19","22185",BillPayment
"631.14","44155",Bill,"44287","2025-06-19","22185",BillPayment
"464.31","44157",Bill,"44287","2025-06-19","22185",BillPayment
"2000.0","41178",Bill,"44291","2025-06-19","22189",BillPayment
"233.42","44154",Bill,"44290","2025-06-19","22188",BillPayment
"295.58","44234",Bill,"44290","2025-06-19","22188",BillPayment
"123.56","42796",Bill,"44295","2025-06-19",online,BillPayment
"187.84","42788",Bill,"44294","2025-06-19",online,BillPayment
"481.68","42791",Bill,"44293","2025-06-19",online,BillPayment
"125.24","42789",Bill,"44292","2025-06-19",online,BillPayment
"125.66","42800",Bill,"44298","2025-06-19",online,BillPayment
"438.34","42799",Bill,"44297","2025-06-19",online,BillPayment
"125.24","42798",Bill,"44296","2025-06-19",online,BillPayment
"295.26","42830",Bill,"44299","2025-06-19",online,BillPayment
"147.64","42825",Bill,"44301","2025-06-19",online,BillPayment
"147.64","14157",VendorCredit,"44301","2025-06-19",online,BillPayment
"574.84","42831",Bill,"44300","2025-06-19",online,BillPayment
"8179.23","44244",JournalEntry,"44305","2025-06-19","11541",BillPayment
"12104.61","42892",Bill,"44305","2025-06-19","11541",BillPayment
"375.26","44224",Bill,"44304","2025-06-19","11540",BillPayment
"51.18","44169",Bill,"44306","2025-06-19","11542",BillPayment
"448.0","40238",Bill,"44355","2025-06-20",,BillPayment
"448.0","38024",Deposit,"44355","2025-06-20",,BillPayment
"285.0","44357",Bill,"44358","2025-06-24",online,BillPayment
"26272.13","44378",Bill,"44380","2025-05-31",Online,BillPayment
"7361.3","44381",Bill,"44382","2025-06-20",Online,BillPayment
"517.28","44511",Bill,"44512","2025-06-24","22190",BillPayment
"766.09","44416",Bill,"44546","2025-06-25","22192",BillPayment
"1118.4","44417",Bill,"44546","2025-06-25","22192",BillPayment
"4725.18","44418",Bill,"44546","2025-06-25","22192",BillPayment
"3304.04","44419",Bill,"44546","2025-06-25","22192",BillPayment
"723.7","44415",Bill,"44546","2025-06-25","22192",BillPayment
"511.59","43006",Bill,"44545","2025-06-25","22191",BillPayment
"801.99","44498",Bill,"44550","2025-06-25","22196",BillPayment
"534.66","44360",Bill,"44550","2025-06-25","22196",BillPayment
"1457.25","44362",Bill,"44550","2025-06-25","22196",BillPayment
"773.85","44542",Bill,"44550","2025-06-25","22196",BillPayment
"450.0","42847",Bill,"44549","2025-06-25","22195",BillPayment
"2050.63","43300",Bill,"44548","2025-06-25","22194",BillPayment
"2419.47","44543",Bill,"44548","2025-06-25","22194",BillPayment
"675.84","43008",Bill,"44547","2025-06-25","22193",BillPayment
"119.04","43120",Bill,"44547","2025-06-25","22193",BillPayment
"1545.55","44495",Bill,"44555","2025-06-25","22201",BillPayment
"1650.69","44162",Bill,"44554","2025-06-25","22200",BillPayment
"37.7","44228",Bill,"44553","2025-06-25","22199",BillPayment
"731.98","44100",Bill,"44552","2025-06-25","22198",BillPayment
"274.76","44497",Bill,"44551","2025-06-25","22197",BillPayment
"4141.36","44447",Bill,"44560","2025-06-25","22206",BillPayment
"334.95","44445",Bill,"44559","2025-06-25","22205",BillPayment
"960.0","44166",Bill,"44558","2025-06-25","22204",BillPayment
"4405.92","44230",Bill,"44557","2025-06-25","22203",BillPayment
"126.0","42993",Bill,"44556","2025-06-25","22202",BillPayment
"394.0","44099",Bill,"44556","2025-06-25","22202",BillPayment
"119.0","44500",Bill,"44556","2025-06-25","22202",BillPayment
"126.0","44231",Bill,"44556","2025-06-25","22202",BillPayment
"13.19","44446",Bill,"44565","2025-06-25","22211",BillPayment
"458.12","44359",Bill,"44564","2025-06-25","22210",BillPayment
"180.9","44163",Bill,"44563","2025-06-25","22209",BillPayment
"435.62","43127",Bill,"44562","2025-06-25","22208",BillPayment
"1250.0","44311",Bill,"44568","2025-06-25","22214",BillPayment
"234.81","42797",Bill,"44567","2025-06-25","22213",BillPayment
"240.84","44544",Bill,"44566","2025-06-25","22212",BillPayment
"3914.4","44420",Bill,"44571","2025-06-25","11545",BillPayment
"2202.72","44421",Bill,"44571","2025-06-25","11545",BillPayment
"25.96","44364",Bill,"44570","2025-06-25","11544",BillPayment
"6784.11","44302",Bill,"44569","2025-06-25","11543",BillPayment
"243.35","44541",Bill,"44574","2025-06-25","11548",BillPayment
"1000.0","44470",Bill,"44573","2025-06-25","11547",BillPayment
"323.01","43005",Bill,"44572","2025-06-25","11546",BillPayment
"2.41","44167",Bill,"44575","2025-06-25","11549",BillPayment
"2627.65","44619",Bill,"44620","2025-06-26",online,BillPayment
"450.0","44728",Bill,"44729","2025-07-02",online,BillPayment
"4671.28","44160",Bill,"44744","2025-06-30",online,BillPayment
"9278.4","44159",Bill,"44744","2025-06-30",online,BillPayment
"699.58","44233",Bill,"44746","2025-06-30",online,BillPayment
"300.41","44236",Bill,"44745","2025-06-30",online,BillPayment
"423.31","44237",Bill,"44748","2025-06-30",online,BillPayment
"21.3","44747",Bill,"44749","2025-06-30",online,BillPayment
"853.0","44757",Bill,"44761","2025-07-28",online,BillPayment
"288.0","45181",Bill,"44805","2025-06-24",,BillPayment
"2808.65","44822",Bill,"44897","2025-07-02","11552",BillPayment
"3500.0","44775",Bill,"44897","2025-07-02","11552",BillPayment
"9927.93","44664",Bill,"44897","2025-07-02","11552",BillPayment
"1702.47","44666",Bill,"44897","2025-07-02","11552",BillPayment
"1044.89","44668",Bill,"44897","2025-07-02","11552",BillPayment
"1091.0","44793",Bill,"44896","2025-07-02","11551",BillPayment
"119.53","44638",Bill,"44895","2025-07-02","11550",BillPayment
"167.02","43301",Bill,"44901","2025-07-02","11556",BillPayment
"30.0","44777",Bill,"44900","2025-07-02","11555",BillPayment
"230.35","44365",Bill,"44900","2025-07-02","11555",BillPayment
"183.25","44849",Bill,"44899","2025-07-02","11554",BillPayment
"750.0","44778",Bill,"44898","2025-07-02","11553",BillPayment
"5550.0","44779",Bill,"44898","2025-07-02","11553",BillPayment
"3.45","44168",Bill,"44904","2025-07-02","11559",BillPayment
"18.14","44608",Bill,"44903","2025-07-02","11558",BillPayment
"890.0","44611",Bill,"44902","2025-07-02","11557",BillPayment
"137.2","44893",Bill,"44910","2025-07-02","22220",BillPayment
"611.66","44085",Bill,"44909","2025-07-02","22219",BillPayment
"1911.0","44164",JournalEntry,"44908","2025-07-02","22218",BillPayment
"863.87","43302",Bill,"44907","2025-07-02","22217",BillPayment
"1318.59","44227",Bill,"44906","2025-07-02","22216",BillPayment
"250.0","44783",Bill,"44905","2025-07-02","22215",BillPayment
"175.0","44844",Bill,"44916","2025-07-02","22226",BillPayment
"2094.24","44759",Bill,"44915","2025-07-02","22225",BillPayment
"257.15","44639",Bill,"44914","2025-07-02","22224",BillPayment
"150.0","44641",Bill,"44913","2025-07-02","22223",BillPayment
"204.19","44848",Bill,"44912","2025-07-02","22222",BillPayment
"548.73","44609",Bill,"44911","2025-07-02","22221",BillPayment
"464.31","44675",Bill,"44911","2025-07-02","22221",BillPayment
"30.0","44776",Bill,"44923","2025-07-02","22233",BillPayment
"5050.0","44887",Bill,"44922","2025-07-02","22232",BillPayment
"150.0","44853",Bill,"44921","2025-07-02","22231",BillPayment
"3750.0","44845",Bill,"44920","2025-07-02","22230",BillPayment
"4060.2","44886",Bill,"44919","2025-07-02","22229",BillPayment
"87.53","44640",Bill,"44918","2025-07-02","22228",BillPayment
"226.0","44616",Bill,"44917","2025-07-02","22227",BillPayment
"2000.0","44784",Bill,"44927","2025-07-02","22237",BillPayment
"461.37","44891",Bill,"44926","2025-07-02","22236",BillPayment
"1672.0","44792",Bill,"44925","2025-07-02","22235",BillPayment
"8066.0","44780",Bill,"44924","2025-07-02","22234",BillPayment
"169.34","45034",Bill,"45036","2025-07-15",online,BillPayment
"225.0","45051",Bill,"45052","2025-07-08",online,BillPayment
"2780.0","44576",Bill,"45130","2025-07-10",online,BillPayment
"2378.0","45131",Bill,"45132","2025-07-07",online,BillPayment
"33527.78","44838",Bill,"45221","2025-07-09","11560",BillPayment
"13037.15","45203",Bill,"45223","2025-07-09","11562",BillPayment
"5567.04","45177",Bill,"45223","2025-07-09","11562",BillPayment
"739.38","45137",Bill,"45222","2025-07-09","11561",BillPayment
"37.45","45138",Bill,"45222","2025-07-09","11561",BillPayment
"136.54","45139",Bill,"45222","2025-07-09","11561",BillPayment
"722.56","45140",Bill,"45222","2025-07-09","11561",BillPayment
"41.12","45141",Bill,"45222","2025-07-09","11561",BillPayment
"139.61","45142",Bill,"45222","2025-07-09","11561",BillPayment
"2066.86","44839",Bill,"45222","2025-07-09","11561",BillPayment
"7.91","45136",Bill,"45227","2025-07-09","11566",BillPayment
"15.66","44659",Bill,"45227","2025-07-09","11566",BillPayment
"21.11","44660",Bill,"45227","2025-07-09","11566",BillPayment
"11.28","44661",Bill,"45227","2025-07-09","11566",BillPayment
"278.75","45134",Bill,"45226","2025-07-09","11565",BillPayment
"407.4","44942",Bill,"45225","2025-07-09","11564",BillPayment
"717.59","45185",Bill,"45224","2025-07-09","11563",BillPayment
"530.43","43115",Bill,"45224","2025-07-09","11563",BillPayment
"1356.02","44850",Bill,"45229","2025-07-09","22239",BillPayment
"3978.0","44931",Bill,"45228","2025-07-09","22238",BillPayment
"350.0","44148",Bill,"45234","2025-07-09","22244",BillPayment
"144.16","44669",Bill,"45233","2025-07-09","22243",BillPayment
"578.68","44930",Bill,"45232","2025-07-09","22242",BillPayment
"397.28","44467",Bill,"45232","2025-07-09","22242",BillPayment
"1000.0","44677",Bill,"45231","2025-07-09","22241",BillPayment
"1151.83","44612",Bill,"45230","2025-07-09","22240",BillPayment
"88.28","45143",Bill,"45237","2025-07-09","22247",BillPayment
"337.68","44961",Bill,"45236","2025-07-09","22246",BillPayment
"562.8","45121",Bill,"45236","2025-07-09","22246",BillPayment
"791.94","44962",Bill,"45236","2025-07-09","22246",BillPayment
"548.73","45123",Bill,"45236","2025-07-09","22246",BillPayment
